Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Gson, 2, 30%, FAST-pw, 0.3, 33.0, 0.6515151515151519, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 30%, Fastazi-S, 0.3, 33.0, 0.6515151515151519, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 30%, Fastazi-P, 0.3, 33.0, 0.6515151515151519, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 30%, Random, 0.3, 33.0, 0.12171717171717171, 0.2465151515151515, NA, NA, 21, 0, 9
Gson, 2, 40%, Ekstazi+random, 0.4000000000000002, 44.0, 0.16363636363636364, 0.3054545454545455, NA, NA, 18, 0, 12
Gson, 2, 40%, FAST-pw, 0.4000000000000002, 44.0, 0.7386363636363634, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 40%, Fastazi-S, 0.4000000000000002, 44.0, 0.7386363636363634, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 40%, Fastazi-P, 0.4000000000000002, 44.0, 0.7386363636363634, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 40%, Random, 0.4000000000000002, 44.0, 0.17992424242424246, 0.3319696969696969, NA, NA, 17, 0, 13
Gson, 2, 50%, Ekstazi+random, 0.5, 55.0, 0.21636363636363634, 0.3415151515151515, NA, NA, 16, 0, 14
Gson, 2, 50%, FAST-pw, 0.5, 55.0, 0.7909090909090905, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 50%, Fastazi-S, 0.5, 55.0, 0.7909090909090905, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 50%, Fastazi-P, 0.5, 55.0, 0.7909090909090905, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 50%, Random, 0.5, 55.0, 0.23727272727272733, 0.36863636363636354, NA, NA, 15, 0, 15
Gson, 2, 60%, Ekstazi+random, 0.6, 66.0, 0.2631313131313131, 0.3978787878787878, NA, NA, 12, 0, 18
Gson, 2, 60%, FAST-pw, 0.6, 66.0, 0.8257575757575755, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 60%, Fastazi-S, 0.6, 66.0, 0.8257575757575755, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 60%, Fastazi-P, 0.6, 66.0, 0.8257575757575755, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 60%, Random, 0.6, 66.0, 0.2873737373737374, 0.4124242424242423, NA, NA, 12, 0, 18
Gson, 2, 70%, Ekstazi+random, 0.6999999999999996, 77.0, 0.3151515151515151, 0.4206060606060606, NA, NA, 10, 0, 20
Gson, 2, 70%, FAST-pw, 0.6999999999999996, 77.0, 0.8506493506493509, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 70%, Fastazi-S, 0.6999999999999996, 77.0, 0.8506493506493509, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 70%, Fastazi-P, 0.6999999999999996, 77.0, 0.8506493506493509, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 70%, Random, 0.6999999999999996, 77.0, 0.3383116883116883, 0.44681818181818167, NA, NA, 9, 0, 21
Gson, 2, 75%, Ekstazi+random, 0.7454545454545458, 82.0, 0.3384146341463414, 0.43045454545454537, NA, NA, 9, 0, 21
Gson, 2, 75%, FAST-pw, 0.7454545454545458, 82.0, 0.8597560975609754, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 75%, Fastazi-S, 0.7454545454545458, 82.0, 0.8597560975609754, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
