Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Cli, 13, 30%, FAST-pw, 0.3, 21.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 30%, Fastazi-S, 0.3, 21.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 30%, Fastazi-P, 0.3, 21.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 30%, Random, 0.3, 21.0, 0.09523809523809526, 0.2152380952380952, NA, NA, 22, 0, 8
Cli, 13, 40%, Ekstazi+random, 0.4000000000000002, 28.0, 0.30833333333333335, 0.44333333333333336, NA, NA, 14, 0, 16
Cli, 13, 40%, FAST-pw, 0.4000000000000002, 28.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 40%, Fastazi-S, 0.4000000000000002, 28.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 40%, Fastazi-P, 0.4000000000000002, 28.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 40%, Random, 0.4000000000000002, 28.0, 0.14583333333333331, 0.2783333333333333, NA, NA, 19, 0, 11
Cli, 13, 50%, Ekstazi+random, 0.5, 35.0, 0.3595238095238094, 0.4630952380952381, NA, NA, 13, 0, 17
Cli, 13, 50%, FAST-pw, 0.5, 35.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 50%, Fastazi-S, 0.5, 35.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 50%, Fastazi-P, 0.5, 35.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 50%, Random, 0.5, 35.0, 0.19047619047619044, 0.2952380952380952, NA, NA, 18, 0, 12
Cli, 13, 60%, Ekstazi+random, 0.6, 42.0, 0.4083333333333334, 0.5516666666666665, NA, NA, 7, 0, 23
Cli, 13, 60%, FAST-pw, 0.6, 42.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 60%, Fastazi-S, 0.6, 42.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 60%, Fastazi-P, 0.6, 42.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 60%, Random, 0.6, 42.0, 0.22976190476190475, 0.33785714285714286, NA, NA, 15, 0, 15
